time,Temps moyen entre les vagues,Direction moyenne des vagues,Période des vagues énergétiques,Hauteur moyenne des vagues les plus hautes
2017-11-17 11:00:00,9.354479789389172,0.33950091799972076,12.062499237444735,0.8219226507970161
2017-11-17 12:00:00,9.443693096845681,0.32521336179107174,12.040332565888555,0.8181704401818921
2017-11-17 13:00:00,9.461623222363901,0.3130374487971167,12.013476790733954,0.8132925663822306
2017-11-17 14:00:00,9.425106991125576,0.30254669444114746,11.981931911980931,0.8076642504595437
2017-11-17 15:00:00,9.295878891354013,0.29366932277146973,11.943992801048239,0.8010978818830754
2017-11-17 16:00:00,8.842377911783421,0.28807358749718365,11.897528047209327,0.7960323975526578
2017-11-17 17:00:00,8.241062726721163,0.2895422824889024,11.840406239737636,0.7934058501220704
2017-11-17 18:00:00,7.595359547997943,0.2965092194184897,9.124988974105733,0.7930306290605582
2017-11-17 19:00:00,6.9713037159369655,0.3114890080406702,9.047405623659108,0.7954695659603885
2017-11-17 20:00:00,6.539668743095911,0.32838487720216025,8.974937658956215,0.7971580607371953
2017-11-17 21:00:00,6.361242128182892,0.3368842594145354,8.912700465740791,0.7934058501220704
2017-11-17 22:00:00,6.430338709448227,0.33137177671613394,8.864104301175322,0.7819616077459406
2017-11-17 23:00:00,6.638940413648008,0.31704130584276924,8.823607497370764,0.7660147126316614
2017-11-18 00:00:00,6.8624110024238725,0.3013584453324287,8.78822607930994,0.7502554280481393
2017-11-18 01:00:00,7.061828983797247,0.2877063076859994,11.062441324544821,0.735997027710666
2017-11-18 02:00:00,7.255780463488239,0.2762999123726731,11.037716960116777,0.7234271221499986
2017-11-18 03:00:00,7.414527672344675,0.2681812637221421,11.01981311001371,0.7131085429584063
2017-11-18 04:00:00,7.52516966639613,0.26411474391817785,11.007024645654376,0.7046660690743769
2017-11-18 05:00:00,7.6285958782268395,0.2631898767230438,10.998499002748153,0.6979120899671525
2017-11-18 06:00:00,7.719995786356303,0.26513181737113695,10.992957334859108,0.6922837740444656
2017-11-18 07:00:00,7.753450776652493,0.27030504956661705,10.989547077696619,0.6881563423678285
2017-11-18 08:00:00,7.6911326574733145,0.27998373960977674,10.987415666970062,0.6853421844064851
2017-11-18 09:00:00,7.6882900765984745,0.29110202423004283,10.985284256243506,0.6829032475066548
2017-11-18 10:00:00,7.784937826343026,0.30053553696042534,10.98230028122633,0.6797138684837991
2017-11-18 11:00:00,7.922693668739108,0.3095750862084052,10.978037459773219,0.6761492683994303
2017-11-18 12:00:00,8.05563898965469,0.31922285418546503,10.971643227593551,0.6725846683150625
2017-11-18 13:00:00,8.148132198120631,0.32983348330865353,10.963117584687328,0.6692076787614498
2017-11-18 14:00:00,8.173496765926894,0.3413941023874935,10.951607966763929,0.6660182997385942
2017-11-18 15:00:00,8.006221814445938,0.3550554130018391,10.937114373823349,0.6633917523080068
2017-11-18 16:00:00,7.453886484457841,0.37540508446521587,10.917931677284349,0.6639545839002761
2017-11-18 17:00:00,7.093534693555076,0.3958395243428706,10.893207312856303,0.6643298049617883
2017-11-18 18:00:00,6.744771886218965,0.41695146261422855,10.860809869812657,0.6650802470848136
2017-11-18 19:00:00,6.502059211521108,0.43740973669234817,10.817329090990922,0.6639545839002761
2017-11-18 20:00:00,6.370644511076592,0.45525543176235966,10.758075872792675,0.6603899838159073
2017-11-18 21:00:00,6.317728774791114,0.4699606256327256,10.681345086636671,0.6545740573624643
2017-11-18 22:00:00,6.398851659757694,0.47873877199945913,10.603335454044736,0.6455687518861657
2017-11-18 23:00:00,6.560441449488971,0.4838654006185079,10.54919762159022,0.6343121200407928
2017-11-19 00:00:00,6.722687219422133,0.4884735862596764,10.513816203529398,0.6230554881954191
2017-11-19 01:00:00,6.909641576959672,0.4924007316949587,10.495059789135707,0.6114236352885332
2017-11-19 02:00:00,7.118461941226748,0.4959016379887152,10.487812992665418,0.6001670034431594
2017-11-19 03:00:00,7.295139275601405,0.5003909790833533,10.489091839101352,0.5894732031900549
2017-11-19 04:00:00,7.348273671954178,0.5083388331801005,10.49633863557164,0.5802802871830002
2017-11-19 05:00:00,7.341276549800726,0.519524412094199,10.50742197134973,0.5724006448912382
2017-11-19 06:00:00,7.388944444471117,0.5298087336229027,10.520210435709064,0.564333392068721
2017-11-19 07:00:00,7.468536708966631,0.5392892578124304,10.535130310794955,0.5562661392462029
2017-11-19 08:00:00,7.426116655911329,0.5509443257918973,10.550902750171465,0.5495121601389794
2017-11-19 09:00:00,7.37604350050069,0.5636022255963606,10.56795403598391,0.5431334020932681
2017-11-19 10:00:00,7.332967467243503,0.5757372404255007,10.587989296813534,0.5367546440475559
2017-11-19 11:00:00,7.422180774700013,0.5839393085363668,10.613566225532201,0.5298130544095754
2017-11-19 12:00:00,7.674295832291571,0.587669163978552,10.649800207883647,0.5215581910563021
2017-11-19 13:00:00,8.000973972830849,0.5902262241555587,10.746566254869276,0.5131157171722718
2017-11-19 14:00:00,8.279109578430557,0.5940892907953362,10.998499002748153,0.5056112959420229
2017-11-19 15:00:00,8.455786912805213,0.5988605218228986,11.591883749021246,0.4986697063040424
2017-11-19 16:00:00,8.562930345779943,0.6042219528794043,11.80800879669399,0.4922909482583311
2017-11-19 17:00:00,8.627872385766667,0.609404140781596,11.845521625481368,0.4864750218048881
